Dependents,tenure,Multiple Lines_Yes_False,Internet Service_Fiber optic_False,Online Security_Yes_True,Online Backup_Yes_True,Tech Support_Yes_True,Contract_One year_True,Contract_Two year_True,Payment Method_Electronic check_False,churn_label,mem_id
False,-1.1172721918246462,True,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.3902543753988342,True,True,False,True,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.3087664528462136,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.0014137945434884,False,False,True,True,False,False,True,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.227278530293593,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9950403079957154,False,False,True,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0579291986405789,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5876006952326126,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7505765403378537,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1801610824695097,False,False,True,True,False,True,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7098325790615434,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,False,False,True,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,True,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.8384379494382472,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.082901717096109,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.5532302205040753,False,False,True,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7505765403378537,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0579291986405789,True,True,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.791320501614164,True,True,True,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.1050466464646622,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6690886177852331,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.1457906077409725,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9950403079957154,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.512486259227765,True,True,True,False,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,False,True,False,False,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.791320501614164,False,False,True,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.5532302205040753,False,False,True,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5876006952326126,False,True,False,False,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.1236456783724194,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0986731599168891,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.2680224915699033,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0579291986405789,True,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.0357842692720256,True,True,True,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.1643896396487294,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,0.2680224915699033,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.4088534073065913,False,False,True,False,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.076528230548336,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.0235587239120416,False,False,False,True,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.797693988161937,True,False,False,True,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4246248501273714,False,True,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.5939741817803856,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.0235587239120416,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5876006952326126,True,True,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3431369275747509,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5468567339563023,False,False,True,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4246248501273714,False,False,True,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,False,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,False,False,True,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5468567339563023,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9950403079957154,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,True,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.791320501614164,False,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1801610824695097,True,False,False,False,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7098325790615434,False,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-0.0579291986405789,True,True,True,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7098325790615434,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6283446565089229,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.8384379494382472,False,True,True,False,True,True,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6690886177852331,True,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,True,True,True,True,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,False,False,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.7162060656093164,False,False,True,True,True,False,True,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0171852373642686,False,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,True,True,False,False,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.368109446030281,False,False,False,True,True,True,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,True,False,False,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1394171211931994,True,False,True,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,0.3495104141225239,False,True,True,True,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9950403079957154,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8320644628904743,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,False,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.076528230548336,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7505765403378537,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4246248501273714,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.1643896396487294,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.5310852911355222,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.5939741817803856,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4246248501273714,False,True,True,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.6347181430566958,True,True,True,False,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.506112772679992,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5876006952326126,False,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1801610824695097,True,False,True,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8728084241667845,True,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8320644628904743,True,False,False,True,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.8384379494382472,True,True,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.3495104141225239,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.506112772679992,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4246248501273714,False,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.1987601143772668,True,True,False,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.7569500268856267,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.2051336009250395,True,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1801610824695097,False,False,True,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.490341329859212,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8320644628904743,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.22090504374582,False,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.7505765403378537,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0171852373642686,True,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-0.4246248501273714,True,True,False,True,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6690886177852331,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,True,True,True,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3838808888510611,False,True,False,False,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.7162060656093164,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.5718292524118322,False,False,False,True,True,False,True,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.5532302205040753,True,True,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0171852373642686,True,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,False,False,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.6754621043330061,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6283446565089229,False,True,False,False,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3838808888510611,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.076528230548336,True,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.076528230548336,True,True,True,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,True,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9950403079957154,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0986731599168891,True,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,True,True,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,1.6125732136881423,False,False,False,True,False,False,True,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.791320501614164,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0171852373642686,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6690886177852331,True,True,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1394171211931994,True,True,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.227278530293593,False,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6283446565089229,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,True,False,False,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,False,False,True,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,True,False,False,True,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5876006952326126,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3023929662984406,True,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6283446565089229,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.797693988161937,True,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9950403079957154,True,True,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.4309983366751445,True,True,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4246248501273714,True,True,False,True,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.8791819107145575,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.0357842692720256,False,True,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8320644628904743,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.8791819107145575,False,False,True,True,False,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.3838808888510611,True,False,False,True,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1987601143772668,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.1865345690172827,False,False,True,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0579291986405789,True,False,False,True,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.0643026851883519,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.1394171211931994,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8320644628904743,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.0235587239120416,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.1050466464646622,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.5468567339563023,False,False,False,False,True,True,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.0579291986405789,False,False,False,True,False,True,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,False,False,False,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,True,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9542963467194052,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1580161531009563,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.227278530293593,True,True,False,True,True,True,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.7569500268856267,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,0.3495104141225239,False,False,False,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8320644628904743,True,False,False,False,True,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.1172721918246462,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.9135523854430948,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.8728084241667845,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.6690886177852331,True,True,False,True,True,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.1580161531009563,False,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
True,-1.2802480369298874,True,True,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.791320501614164,True,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,True,True,True,True,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-0.4653688114036817,False,False,True,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
True,-0.8728084241667845,True,True,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,False,False,False,False,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2395040756535771,True,True,True,True,False,False,False,True,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.2802480369298874,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
False,-1.076528230548336,False,False,False,False,False,False,False,False,True,<function uuid4 at 0x000002997CC0E9E0>
